title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
Oseebo Coffee Nook,4.33,['Kafe'],Trunojoyo,,"Jl. Gempol Wetan No. 3, Trunojoyo, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/oseebo-coffee-nook-trunojoyo,,Senin - Minggu (06:00 - 22:00),True,True,True,False,False,True,False,"Lucu banget tempatnya kecil ramping tapi dalemnya tempat duduknya banyak! Ambiencenya unik🤩Aku nyobain:- Sea Salt Latte (28k)Enyaaak! creamy, manis, tapi tetep kerasa kopinyaa. Diatasnya ada sea salt foam ngasih rasa saltynyaa. Kalo bosen pesen kopi susu biasa bisa banget nyobain menu ini!- Ure the (Fudging) best (18k)Cemilannya aku pilih fudgy brownies, menurutku masih affordable untuk makanan seenak ini! Ga begitu manis karena pakai dark chocolateSepertinya aku akan balik lagi kesini untuk nyobain menu lainnyaa. Cocok banget sih disini untuk wfc sendiri! Hidden gem bgt🥰","Hari ini aku nyoba wfc di Oseebo Coffee yang ada di Gempol🧚🏼‍♀️Buat nemenin aku wfc aku pesen mixed berries tea sama brownies coklatnya😋✨Buat rasa mixed berries tea ini rasanya manis, dan ga ada rasa asemnya sama sekali, dan masih ada bulir bulir dari berriesnya, jadi waktu diseruput itu masih ada yang bisa dikunyah! 🤩 dan rasanya juga seger apalagi kalau diminum siang siang yang panas, cocok banget ✨Terus aku juga pesen brownies coklatnya, untuk rasanya sih biasa aja menurutku, kayak brownies pada umumnya, dan ada toping almond di atasnya✨Untuk tempatnya kecil tapi unik, cuma agak serem kalo naik tangganya apalagi kalo bawa makanan/minuman takut kepleset 😭 tapi overall oke kok buat wfc di sinii👍🏽","📍Oseebo Coffee,Bandung Jln Pasar Gempol No.3, CihapitSiang siang lagi jalan jalan ke gempol terus nemuin coffee shop baru yang letaknya di antara 2 rumah yang menjulang tinggi yang warna bangunannya merah ke orangenan. Temparnya unik, lucu, dan estetik. Disini ada 3 lantai jadi kalian yang mau dine-in bisa banget dan area semi outdoor dan indoor jadi bakal aman dari hujan 😍✨Terus kopinya juga menuruk aku enak dan nendang banget yang OSB Lattenya. Kopinya pas dan creamy walaupun agak sedikit kemanisan tapi enak dan akan aku order lagi kalo lagi mampir kesini. Terus aku pesen Ur The (fudging) best ini katanya brownis dark coklat gitu tapi ini enak bukan yang kemanisan dan bukan coklat yang pait. Disajikannya juga masi anget jadi lumer coklatnya dimulut. Terus ini brownisnya bukan yang keras gitu itu empuk banget 🥹🔥🔥Buat yang mau nongki boleh deh mampir kesini! 👍👍"
Kopi Janji Jiwa,3.77,['Kafe'],Sukajadi,"Paris Van Java, Lantai 1 (Sky Level)","Jl. Sukajadi No. 137 - 139, Sukajadi, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kopi-janji-jiwa-sukajadi,,Senin - Minggu (10:00 - 22:00),True,True,True,False,False,False,True,"#DiarymakananisabellHari ini mencoba varian baru kopi janji jiwa yg lg ada promo ( gak tau sampe kapan). Pesen Kopi Milo dan request gakpake gula. Menurutku kopinya cukup kerasa, milo nyaa agak tenggelem. Tapi aku request gapake gula karena menurutku milo udah manis. Menurutku sih rasanya pas ya, manisnya dapet dr milo tapi rasa kopi nya masih kerasa. Jadi kayak ada hint rasa coklat setelah rasa kopi. Harganya 14 rb an. Oh ya setahu aku varian ini berlaku di semua outlet Kopi janji jiwa. Selamat mencoba!","Lama banget ga icip brand franchise satu ini, tapi ya karena tak ada pilihan lain ya syudahlah. Sejujurnya saya pribadi suka2 aja sama beberapa menu mereka tapi kurang suka dengan es kopi susunya makanya saya kali ini cobain si es americanonya. Isinya simple cuma espresso, es, dan gula. Terus karena laper jadi iseng cobain jiwa chips yang baru banget di launching. Americanonya enak, ga ganggu sama sekali. Tapi jiwa chipsnya standar banget sih, enakan beli chips di supermarket deh dengan harga yang sama udah dapet 2x porsinya dan enak.","Si kopi hasil perjanjian jiwa ini make produk sasa santan dong. Sesuatu banget, jadi coba lah ya. Coco latte ini dibandrol harga 22rb per cup nya, hemm how to say ya rasanya itu kopi make santan tapi gak berasa banget santannya. Teksturnya sih yang bikin sedikit beda dengan kopi susu nya, ini jadi lebih kentel gitu dan sedikit lebih gurih dari si kopsus nya dia. Rasanya enak kok, lebih lekoh aja sih daripada kopi susu nya cuma ga beda"" banget juga."
Kopte Kopi & Teh,4.13,['Minuman'],Cihampelas,"Cihampelas Walk, Lantai 1","Jl. Cihampelas No. 160, Cihampelas, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kopte-kopi-dan-teh-cihampelas,,Senin - Minggu (10:00 - 21:00),False,False,False,False,False,False,True,Kopi dengan tekstur dan rasnaya autentik jaman dulu rasa kedulu duluan gituh tradisionall roti toast nya juga enk renyah garing di luar,"Coffee Shop to go yang cukup wow menurut saya karena harganya yang murah dengan rasa yang gak murahan. Apalagi letaknya di dalam mall yang ramai seperti Ciwalk ini. Lokasinya berada di lantai 2, tidak begitu jauh dari area drop off. Kita bisa langsung naik eskalator paling depan lalu berjalan ke arah sebrang. Outletnya didominasi warna hijau tua dan putih serta beberapa desain jadul, kesannya seperti berada di gedung2 vintage. Areanya tidak terlalu besar dengan beberapa meja kecil dan tempat duduk panjang yang mungkin lebih cocok untuk sekedar menunggu orderan dibandingkan untuk nongkrong.Kopi Teh Tarik Panas (14k)Wangi dari minuman ini sudah tercium sejak mulai ""ditarik-tarik"" di tekonya, aroma yang membuat kita semakin ingin mencicipi rasanya seperti apa. Aroma dan rasanya cukup authentic dengan perpaduan kopi dan teh yang balance. Karena saya order yang less sugar, jadi rasa dari keduanya bisa lebih keluar dan manisnya juga pas.Pastinya saya akan coba varian lainnya jika ada kesempatan kesini kembali.","Jalan2 ciwalk eh nemu tempat baru, akhirnya buka juga di mall & harganya pun g berubah dan ada tempat nongkrongnya juga yang nyaman.Karena dateng pas masa2 opening jadi ada paketan, aq pilih yang 2 teh Tarik & 1 Kopi Tarik dengan tambahan Cincau di tiap cup-nya dan semuanya cuman 40k-an, untuk ukuran mall murmer banget si, rasa2 teh & kopi-nya juga authentic & balance, kerasa banget dengan manis yang pas, cincau-nya juga lembut chewy."
SORAI,4.24,['Kafe'],Riau,,"Jl. Serayu No. 10, Riau, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/sorai-riau,,"Senin - Jumat (08:00 - 20:00), Sabtu - Minggu (08:00 - 22:00)",True,True,True,False,False,True,True,"Salah satu tempat rekomendasi kalau kamu mau nongkrong sore, tempatnya tenang dan mencari rasa minuman yang mungkin beberapa jarang ditemuin.  Awalnya untuk beberapa minuman aku aga ga yakin buat coba rasanya, tapi ternyata pas dicoba.... Wahhh keknya bakal kesini lagi deh nanti 🥲 Nama dan rasa minuman disini unik-unik. Tapi bukan cuma unik yaaa, hampir semua minumannya enak, tinggal kamu pilih aja. Kamu suka rasa apa ☺️ Beberapa minuman yang aku coba adalah :  Peter Pandan 26K 🍀 Awalnya aku kira minuman ini bakal rasa pandan, kaya syrup yang biasa kita minum.  Tapi ternyata engga 😢 Aromanya pandan banget, wangi , begitu aku coba ternyata ada rasa lemon diminumannya.  Dan jatohnya malah jadi seger, karena rasa lemonnya juga dominan 💚 Sunset Vibes 26K 🌅  Perpaduan orange dan kawista, emang kaau basenya jeruk ga pernah salah.  Minumannya enak, seger. Ini jadi rekomendasi juga kalau kamu suka jeruk dan pengen cari kesegaran ✨ Sore di Serai 30K 💛 Salah satu menu yang jadi rekomendasi dari sorai sendiri, ini adalah perpaduan antara sereh dan apel. Kebayang ga gimana segernya?  Minumannya seger dan berasa ada asemnya. Sekala Jiwa 26K ❤️ Ini unik banget! Kalian pasti sering denger kecombrang ? Nah minuman ini beneran rasa kecombrang tapi versi seger. Jadi kecombrangnya berasa banget tapi bikin seger pas kita minum ✨ Sunkissed Americano 26K ☕️  Long black coffee with a hint of freshness, sesuai namanya 🥰 Jujur minuman yang aku coba ini enak enak, rasanya seger dan yang aku suka lagi manisnya ga yg berlebihan.  Jadi emang cocok banget kalau kamu pengen cari kesegaran dan nongkrong sore-sore ✨","Review Tempat — Tempatnya mini-mini tapi beneran cakep banget! Kalau nugas sendiri enak banget di dalem, kalau mau sama temen-temen juga enak banget buat nongkrong di luar. Cinnamon Latte — Buat Coffee yang manis ini nanggung bangetsih rasanya. Kaya ga manis tapi ga kopi juga. Cuman karena ada cinnamon aku suka sih, newfound taste banget.Sore di Serai — Ini favorit sih! Seger banget antara sereh sama apel gitu, wajib deh coba. Cold Sandwich — Ini by Giga Bites. Kalau di banding harga ini ga worth it tapi kalau mempertimbangkan rasa aja, ini enak banget!","Jujur aku pertama cobain chai latte.. aku kira minuman ini ada hangat2 dr jahenya ternyata malah creamy banget rasanya mungkin dari lattenya juga kali ya, untuk suasananya nyaman sore2 nongkrong disini kebetulan pas kesana ga terlalu ramai jugaDisana free air minum bisa ambil sendiri tapi infused water agak kurang cocok aja menurutku.."
Drink 217,4.1,['Kafe'],Dipatiukur,217 Area,"Jl. Dipatiukur No. 21, Dipatiukur, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/drink-217-dipatiukur,,Senin - Minggu (15:00 - 22:00),True,True,True,False,False,True,True,"Pilih nyobain signature mereka Earl Grey Milktea (26K), rasanya milky dan lebih creamy tapi tetap ada rasa dan aroma citrus-nya yang khas.Seasonal menu ada Earl Grey Peach (25K) dengan rasa flavored tea-nya yang berasa, hint earl grey-nya ada, tapi lebih dominan di citarasa peach-nya yang seger.","Mampir ke 217 - AREA guys dan aku awalnya mau pesan Cappuccino, tapi karena yang Espresso Based kosong jadinya lari ke cokelat & coldbrewnya aja.Ice Chocolate -> Rasa coklatnya enak, lekoh, dan nyegerin deh suka.Cold Brew Brown Sugar -> Aftertaste kopinya lumayan muncul dengan paduan latte + brown sugar yang ku request 5ML. Overall masih oke walau jadi tipe Light Coffee yang ga se Strong kalau dari Espresso Based nya.","Mampir ke Drink 217 guyss H-1 lebaran, dan datangnya emang masih sore gitu jadi sepi adem gitu si ambience nya enak buat ngopi santai disini.Kali ini aku pesan menu coffee & non coffee nya- Hot Coffee Latte -> untuk rasa espresso nya aku suka karena jenis strong coffee gitu, balance sama latte + foam nya.- Rum Regal -> untuk rum regal rasanya fresh gitu creamy2 dari susu + potongan regal, hanya hint rum nya gak begitu terasa sih pas aku coba.Pelayanan Baik + Ramah // Ambience nya Cozy (ada free Wi-Fi dan ada music juga jadi gak sepi2 banget)"
Point Cafe,3.9,['Minuman'],Burangrang,,"Jl. Burangrang No. 15, Burangrang, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/point-cafe-burangrang,,Senin - Minggu (10:00 - 21:00),False,False,False,False,False,False,True,"Cobain varian baru dari Point Cafe, aku pesan menu Himalayan Butterscotch Latte, overall ini enak rasa dari kopi masih ada dengan paduan butterscotch dan himalayan cream (sea salt) yang balance dengan latte dan chocolate powdernya.Pelayanan Oke & Ambience nya Clean + Cozy","Mampir ke Indomaret Point Cafe Burangrang lagi, dan mencoba Hot Cappuccino nya. Aku pesan ini kebetulan lagi promo monday, dan request di cangkir kaca juga biar mantap ngopinya.Overall rasanya strong coffee gitu espressonya aku suka, dan latte + foam nya juga oke. (Foto sudah ku aduk, awalnya latte art nya juga lumayan bagus).Pelayanan Baik + Ambience nya Cozy","Mampir ke Point Cafe Burangrang sambil neduh hujan guys, aku pesan Iced Latte. Overall rasanya oke sih strong cofffe gitu pakai espresso double shots + latte + ice cube. Untuk aftertaste lebih monoton di pahit aja tapi masih enak buat aku pribadi.Pelayanan Baik + Ambicence nya aku suka karena menyediakan Indoor Area yang adem full AC + ada colokan juga jadi lumayan betah lah ngopi disini."
Rockmen and Coffee,4.55,['Kafe'],Riau,,"Jl. Ciliwung No. 17, Riau, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/rockmen-and-coffee-riau,,"Senin - Jumat (09:00 - 22:00), Sabtu (09:00 - 23:00), Minggu (07:00 - 23:00)",True,True,True,False,False,True,True,"SabotageKopi Mocktail yang berasal dari perpaduan kopi Espresso , Peach & Sedikit soda .Perpaduan rasa pahit, asam & manis yang seger cocok buat kalian yg seneng kopi dingin yang menyegarkanEs Kopi Susu Irish Cream, Berasal dari kopi Espresso , Susu & sirup signature disini.Punya perpaduan rasa sedikit pahit, asam, manis & creamy cocok buat kalian pecinta kopi yang manis .Pinneaple Tropical Perpaduan rasa manis, asam & creamy yang menyegarkan bisa jadi alternatif kalian yang mencari menu Non Kopi.Pastry Cranberry CheeseTekstur rotinya lembut & kenyalKejunya enak banget sih kalo menurut aku ditambah ada rasa asem dari cranberry nya beuh pecah dimulut","Menemukan coffee shop yang agak hidden karena belum banyak yang tau, dan surprisingly cozyy banget!bener bener enak buat wfc alias work from cafe karena wifinya stabil dan kencengsebagai pencinta matcha, matcha disini enak 8/10menu lain yang aku pesen ada tahu cabe garam 8/10crispy gitu dan tasty suasananya bener2 tenang dan open space gitu jadi gatakut udara berputar didalem ruangan ajabakal jadi place to go bgt deh kalo lagi pengen ngopi","Kenapa aku bisa bilang unik karena kalau dari namanya kan cowok banget  apalagi pas masuk juga bakal di suguhi tampilan baju baju cowok soalnya disini juga ada distro gituu, tapi tapii buat para cewek cewek jangan khawatirr karena di bagian dalam cafenya itu cewek banget areanya warna warni banget mencerminkan cewek kuee bangett. Makanannya jugaa enak enak kokk jadi rekomen banget sih buat kesiniWaktu kesini aku pesennya •creamy caps (35k) sesuai namanya ini coffe nya creami banget di tambah ada taburan cocoa nya gituu hati hati yaa minumnya soalnya bubuk cocoanya bakal meleber ke bibirr alias bakal belepotan hahahah. Ini wajib dicobaa yaaa!•chicken katsu (32k) wahh ini murah banget sih buat ukuran chiken katsu yang lengkap banget teruss enak lagii, ini wajib wajib dicobaaa sihh 👍"
t5 Cafe & Roastery,3.93,['Kafe'],Riau,,"Jl. Ternate No. 5, Riau, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/t5-cafe-dan-roastery-riau,,Senin - Minggu (07:00 - 22:00),True,True,True,False,False,False,True,"Hallo ! Hallo !Balik lagi sama jajan bareng uwi nih guys ku nemu tempat ngopi yang ok banget buat foto endorse lagi hahatapi ini buat pre wedding juga bisa sih kalau kata aku ya.ini tempatnya kayak balik kerumah nenek gitu suasana nya tuh kaya tahun berapa lah aku kurang paham pokoknya cobain deh main kesana, terus kasih tau aku pengalaman kalian gmn yaaaooh iya dengan suasana tenang kaya gitu cocok ko buat kerja cuman waktu ku dateng wifinya kurang cepet sih makannya ini cocok juga buat ngobrol santai bareng temen curhatin masalah hidup yang gini-gini aja atau doi yang tak kunjung melamar hahatempat udah, next menu nya.aku cuman pesan kopi aja sih hehemaafin t5 aku cuman pesan kopi doang haha aku pesan latte, untuk lattenya sebenernya standar latte pada umumnya sih, tapi ini umumnya yang enak gitu ya, masih ok dan worth it dengan tempat yang pw banget buat kerja. hehe","Suasana yang hangat buat ngobrol ngobrol bareng kawan. Banyak orang buka laptop juga jadi ini wfc-able sepertinya, Tapi untuk wifi sepertinya kurang yaa. Rasa dari menu yang saya pesan itu enak semua, sempet nyoba almond croissantsnya juga enakk. Rekomen!! Worth the price juga untuk dapat suasana yang unik di daerah kota bandung.",tempatnya cozy banget aku suka karena nuansa redup dan nyaman dengan lampu warm white.cobain mojitonya mereka passion enak banget seger rasa based strawberry manisnya pas bikin pengen pesen lagi.makanannya juga coba beef lasagna enak bamget rasanya creamy banyak keju dan dagingnya plus rasanya gurih bangettt
Pivot Coffee,4.1,['Kafe'],Surapati,,"Jl. Cikutra No. 168A, Surapati, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/pivot-coffee-surapati,,"Senin - Sabtu (11:00 - 23:00), Minggu Tutup",True,True,True,False,True,True,True,"kulineran ke cikutra dan sampailah ke pivot coffee.pesen pivot rice bowl isiannya kayak ayam tepung dan ada cabe di atasnya pake nasi yg ditumis gt jd rasanya gurih.rasanya? ENAK BANGET!!! udah gt harganya affordable bgt… tempatnya juga pewe buat nugas; ada indoor, outdoor, dan kayak di rooftop gitu.kakak2nya juga super ramah dan musiknya pas di telinga; ga gitu kenceng ga terlalu pelan. playlistnya oke, bener2 tempat milenial!SUPER RECOMMENDED!","Mampir"" nih ke Pivot Coffee.. Begitu sampe ekspektasi gw sih besar ya. Cafe nya cukup besar sih, dia ada beberapa lantai gitu..Bahkan ada rooftopnya katanya.. Tapi karena berhubung gw dateng di siang bolong jadi gw pilih di lantai 1 aja deh.. Hehehehehe...Gw di sini pesen Cappucino & Nasi Goreng Kampung.. Untuk rasa Cappucino nya sih biasa ya kaya di Coffee Shop yang sudah-sudah. Nasi gorengnya pun juga B aja sih. Padahal gw ekspek lebih karena platingnya sih ok. Ada telur mata sapi stengah mateng, trus sama ada potongan ayam gitu, teksturnya sih renyah gitu untuk ayamnya.. Tapi overall untuk rasa sih B aja ya, ga ada spesial"" nya gitu sih..","Tempat ini sebenarnya  bangunan ruko. Letaknya persis di setelah stopan Cikutra arah kampus Widyatama. Tapi ternyata asyik juga lhoh buat nongkrong karena di desain senyaman mungkin. Ada 4 lantai di tempat ini. Dan semuanya bisa digunakan buat ngopi. Yang menarik adalah di rooftopnya yang mengahdap ke perbukitan Bandung utara. Mungkin kalau pas sore-sore nggak hujan asyik kali ya di rooftop. Tempat ngopi ini sebenarnya baru. Baru awla tahun 2020. Dan sayangnya karena covid, jadi nggak begitu ramai. Apalagi mahasiswanya pada enggak ada. Padahal enak banget. Cocok buat nugas. Aku kebetulan duduk di lantai duanya. Dan memang nggak ada orang lain sih. Tapi nyaman banget kaya di teras rumah lhoh. Aku pesen hot carchoal."
La Basil Koffie & Resto,4.18,['Kafe'],Riau,,"Jl. Mangga No. 37, Riau, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/la-basil-koffie-dan-resto-riau,,Senin - Minggu (10:00 - 22:00),True,True,True,False,True,True,True,"Ga sengaja nemuin tempat ini waktu cari-cari tempat makan sekitar Riau.Dan gak nyesel sama sekali karena tempatnya nyaman, harganya cukup friendly, makanannya enak, dan banyak variasinya. Kemarin pesen gado-gado, onion ring, dan minumnya jahe, lemon, dan talang. Semuanya gak ada yg fail.Buat gado-gadonya ada tahu, tempe, kentang, sayur, dan telor. Bumbunya bukan yg cair banget atau creamy banget, tapi cukup jadi gak bikin cepet enek dan sebenernya porsinya gede banget kayanya bisa untuk sharing. Tahunya lembut dan tempenya potongannya tebal-tebal bukan yg digoreng sampai kering. Jadi udah pasti ngenyangin banget.Untuk minumannya sendiri juga nyenengin banget kombinasinya, buat yang suka rasa jahe udah pasti suka karena rasa jahenya nendang banget di tenggorokan.",Lewat jalan ini berpuluh puluh kali tapi selalu di skip aja kalo liat resto ini. Kmarin karena cafe fav penuh iseng ganti tempat kesini DANNNNN SUKA BANGETTT😭Gak pesen makanan berat karena masih kenyang tapi ko semua yang kesana pada pesen makan dan kaya enak enak banget🥹 Next aku akan pesen makanannya deh.Jadi aku cobain Eskosu Duriannya (26rb) AND THE BEST DURIAN DRINK EVERRRRR😭😭 Mau nangis enak bangetttt. Duriannya bukan sirup soalnya lekoh dan kentel banget fix sih durian asli di blend sm espresso. Perpaduan minuman dan buah yang aku suka jadi satu tuh kaya im un heaven~ HAHAHAHATempatnya juga nyaman banget tipikal family resto. Tapi smoking areanya asik banget sih buat nongkrong sama bestie. TAPI nyamuknya agresif banget disini harus tertutup 100% soalnya pipi juga masih bentol digigitin semua badan😭,"📍La Basil Koffie & Resto, BandungMenu sudah ada di reels ya guys.Tempat disini cozy banget dan relaxing vibe nya enak. Kebetulan ketemu restoran ini di Bandung. Pelayanannya ramah dan harganya terjangkau. Dan menu nya disini banyak banget juga.Fettucini Carbonara nya rasanya enak dan tidak terlalu creamy tapi agak banyak bawang nya. Saos nya gak bikin enek tapi. Ice lemon tea rasanya ok"
